training_losses,test_losses
10982.99609375,9478.307562934027
9808.59765625,9558.872612847223
12718.3994140625,9507.194498697916
8248.21875,9325.113172743055
9489.19140625,9353.317328559027
10708.662109375,9312.063585069445
10125.5478515625,9343.047688802084
9163.779296875,9372.930121527777
8019.0478515625,9411.763129340277
10187.09765625,9622.858940972223
7981.533203125,9898.108072916666
10010.2646484375,10252.165473090277
9699.4296875,10637.716471354166
13890.7919921875,10953.476128472223
10059.990234375,10942.899197048611
9650.390625,10748.787543402777
9250.564453125,9908.5908203125
8712.2177734375,9616.792209201389
10156.3212890625,9398.169704861111
8350.0703125,9342.080023871527
8208.3310546875,9311.296983506945
8698.75390625,9337.503038194445
8272.6513671875,9347.876953125
9621.1953125,9394.676106770834
9248.083984375,9552.370171440973
10023.2861328125,9571.221354166666
10342.2900390625,9914.503960503473
12077.0791015625,9946.811903211805
8362.8056640625,9716.259819878473
8636.744140625,9741.11328125
8241.177734375,9386.498372395834
9629.9169921875,9237.260036892361
9307.701171875,9226.130154079861
8748.576171875,9126.31640625
9592.05078125,9123.150173611111
11523.966796875,9143.652072482639
10678.2763671875,9331.58935546875
9487.28515625,9416.453287760416
12340.923828125,9301.883083767361
7999.01513671875,9073.491970486111
9187.23046875,9101.784993489584
10407.5908203125,9061.696614583334
9754.0205078125,9077.706325954861
8940.9248046875,9095.249077690973
7723.42626953125,9135.621799045139
9828.56640625,9376.958333333334
7787.74853515625,9705.563151041666
9687.6513671875,10128.552191840277
9340.3515625,10543.6552734375
13540.359375,10859.802517361111
9755.078125,10747.0478515625
9340.30078125,10409.012044270834
8917.06640625,9494.065592447916
8497.4453125,9203.345269097223
9772.0283203125,9098.946940104166
8045.66748046875,9103.251790364584
7977.0576171875,9089.309353298611
8444.013671875,9098.897840711805
7962.71826171875,9123.493001302084
9306.248046875,9217.362630208334
8937.0751953125,9444.818576388889
9800.5078125,9434.243001302084
9933.09765625,9754.354600694445
11719.6435546875,9711.291883680555
8053.5107421875,9429.718858506945
8383.0517578125,9423.914767795139
7982.9658203125,9117.389973958334
9422.0302734375,8999.825737847223
8947.37109375,9015.53369140625
8517.2216796875,8925.625054253473
9290.103515625,8934.076280381945
11171.75390625,8992.241102430555
10389.388671875,9291.480740017361
9194.005859375,9373.927842881945
11937.345703125,9134.514865451389
7770.20166015625,8851.414116753473
8894.150390625,8902.993055555555
10135.513671875,8865.968695746527
9405.212890625,8844.305392795139
8750.255859375,8832.162543402777
7441.3857421875,8862.135091145834
9510.5302734375,9100.57958984375
7633.58203125,9474.289333767361
9370.0107421875,9955.810980902777
8985.1875,10392.494791666666
13179.4609375,10722.423177083334
9485.0517578125,10625.234483506945
9020.8359375,10279.740017361111
8572.1376953125,9311.682454427084
8247.9970703125,9026.508734809027
9423.205078125,8900.361382378473
7747.7548828125,8887.111328125
7730.080078125,8856.906521267361
8210.5791015625,8908.101833767361
7647.41064453125,8982.0126953125
9001.6279296875,9126.099283854166
8639.166015625,9386.807237413195
9584.34765625,9318.356391059027
9549.765625,9631.087944878473
11366.33203125,9566.038519965277
7753.3505859375,9256.250325520834
8131.171875,9265.385145399305
7755.37109375,8919.25244140625
9210.294921875,8797.264431423611
8600.080078125,8839.812554253473
8282.123046875,8757.750054253473
9003.7216796875,8783.782280815973
10838.375,8887.245496961805
10122.244140625,9307.926595052084
8936.7099609375,9408.935004340277
11577.8359375,9039.461480034723
7524.53759765625,8617.55517578125
8595.212890625,8631.875434027777
9827.853515625,8609.197428385416
9005.888671875,8613.995985243055
8564.6875,8624.532118055555
7151.9228515625,8657.029351128473
9166.771484375,8922.884385850695
7477.67724609375,9336.325629340277
9078.2421875,9859.705403645834
8621.525390625,10330.278428819445
12809.2568359375,10619.114149305555
9287.1640625,10500.756401909723
8728.57421875,10122.574761284723
8279.4580078125,9146.6376953125
7933.587890625,8847.414876302084
9105.689453125,8693.840006510416
7455.115234375,8671.411729600695
7511.04296875,8642.210883246527
7962.73828125,8703.995334201389
7321.53515625,8787.224392361111
8714.7919921875,8904.738118489584
8373.9140625,9155.255045572916
9395.5419921875,9051.597710503473
9145.64453125,9333.79443359375
11008.3544921875,9261.978407118055
7505.2724609375,8985.188530815973
7888.4521484375,9017.988389756945
7564.2900390625,8685.503743489584
9007.875,8581.217610677084
8255.1279296875,8630.974500868055
8047.2822265625,8539.289605034723
8717.173828125,8548.365939670139
10508.5537109375,8626.539225260416
9872.15625,8991.378634982639
8677.28125,9042.703504774305
11213.98828125,8707.500379774305
7293.009765625,8359.66259765625
8342.134765625,8390.270128038195
9512.46484375,8365.552625868055
8662.2470703125,8362.2568359375
8420.27734375,8362.014973958334
6905.5869140625,8380.009928385416
8835.365234375,8560.901909722223
7383.4033203125,8842.530219184027
8824.0107421875,9188.748752170139
8306.595703125,9466.0361328125
12444.380859375,9560.159939236111
9158.296875,9367.203016493055
8405.470703125,9080.314832899305
7972.86669921875,8504.408745659723
7652.697265625,8414.110731336805
8832.728515625,8411.989800347223
7194.6357421875,8419.576768663195
7355.748046875,8413.564724392361
7723.81103515625,8557.882486979166
7036.38671875,8694.797200520834
8466.6982421875,8766.89111328125
8075.25,8916.947699652777
9255.08984375,8644.253200954861
8808.9140625,8704.078233506945
10677.3193359375,8596.695203993055
7235.6337890625,8435.57470703125
7691.0498046875,8432.368055555555
7353.35302734375,8297.297417534723
8892.501953125,8233.868760850695
7983.09033203125,8243.271918402777
7837.720703125,8176.560221354167
8445.462890625,8190.943576388889
10200.48046875,8244.165907118055
9639.80859375,8495.219943576389
8449.435546875,8468.170138888889
10976.6083984375,8208.024142795139
7067.56787109375,8127.07568359375
8152.69140625,8271.535427517361
9297.6669921875,8223.109375
8385.5244140625,8127.286675347223
8238.4072265625,8073.88720703125
6706.03369140625,8084.60107421875
8561.0859375,8251.869737413195
7290.68017578125,8557.924045138889
8564.9580078125,8919.849717881945
8041.0810546875,9151.097819010416
12130.52734375,9208.199001736111
8944.5830078125,8974.299479166666
8163.0244140625,8646.797688802084
7737.3642578125,8161.6240234375
7464.216796875,8134.524956597223
8580.15234375,8210.0859375
7000.31591796875,8194.324869791666
7246.46875,8171.934461805556
7505.5458984375,8327.630805121527
6810.92919921875,8518.919921875
8270.16015625,8629.390570746527
7873.1689453125,8785.204481336805
9072.55078125,8444.784993489584
8471.7138671875,8451.742350260416
10364.666015625,8327.585557725695
7014.9794921875,8217.476182725695
7517.4609375,8194.013617621527
7178.90869140625,8131.055718315973
8765.4501953125,8070.42919921875
7731.48046875,8079.185112847223
7646.81982421875,8029.376898871527
8206.59765625,8060.714898003473
9904.5625,8127.923394097223
9423.92578125,8381.019748263889
8227.115234375,8295.765462239584
10747.451171875,8005.637532552083
6871.04833984375,8012.001844618056
7975.279296875,8202.658365885416
9105.5205078125,8150.7939453125
8135.041015625,7996.493001302083
8074.21337890625,7900.105143229167
6512.3759765625,7897.515842013889
8304.56640625,8117.752766927083
7177.9677734375,8535.876573350695
8334.1953125,8965.169976128473
7789.71484375,9161.575900607639
11860.478515625,9180.818033854166
8771.869140625,8826.524685329861
7936.654296875,8415.584038628473
7535.4755859375,7955.697211371527
7299.724609375,7969.736545138889
8349.66796875,8109.451605902777
6822.5419921875,8054.6064453125
7132.8876953125,7983.357801649306
7323.1357421875,8112.973578559027
6617.45947265625,8368.374891493055
8084.39453125,8541.923936631945
7697.0634765625,8720.687120225695
8904.65234375,8292.23388671875
8185.99609375,8246.290907118055
10101.390625,8100.346950954861
6803.6103515625,8017.043891059027
7342.7021484375,7973.467393663194
7000.677734375,7945.758951822917
8653.5791015625,7877.790581597223
7486.080078125,7896.965766059027
7481.58349609375,7877.854817708333
7982.9892578125,7939.627821180556
9607.2265625,8032.0009765625
9226.5751953125,8307.789333767361
7994.892578125,8158.601399739583
10478.2890625,7801.684950086806
6681.8701171875,7926.758192274306
7823.34423828125,8193.897081163195
8940.193359375,8120.564127604167
7909.10400390625,7877.569227430556
7927.57763671875,7731.454806857639
6345.7802734375,7733.610405815973
8062.74609375,8037.437120225694
7077.39794921875,8542.006293402777
8101.84423828125,9009.579155815973
7561.8701171875,9137.996202256945
11664.8203125,9131.723036024305
8575.41796875,8661.722927517361
7729.5751953125,8182.554578993056
7319.515625,7775.575629340277
7155.91845703125,7847.399359809027
8134.205078125,8023.219835069444
6642.3994140625,7924.585123697917
7014.203125,7815.439724392361
7153.0634765625,7928.254014756944
6431.7294921875,8219.424370659723
7912.689453125,8405.682020399305
7545.10791015625,8530.484592013889
8735.794921875,8048.363389756944
7928.50830078125,7952.715874565973
9834.994140625,7863.662651909723
6622.43115234375,7864.435980902777
7179.62060546875,7787.428059895833
6825.310546875,7780.49072265625
8555.263671875,7701.804361979167
7261.880859375,7782.597005208333
7319.3583984375,7818.534016927083
7782.21240234375,7926.787868923611
9327.556640625,8034.027018229167
9032.443359375,8295.871961805555
7787.955078125,8029.653374565973
10264.0654296875,7630.272623697917
6496.052734375,7873.965657552083
7682.931640625,8204.222222222223
8777.6181640625,8105.200900607639
7689.57373046875,7798.454210069444
7798.4697265625,7597.582411024306
6186.21533203125,7604.373426649306
7841.88916015625,8023.172417534723
6988.84619140625,8645.90478515625
7914.376953125,9167.122992621527
7362.1708984375,9225.880533854166
11486.998046875,9152.842230902777
8409.564453125,8535.711642795139
7540.2880859375,7989.3271484375
7140.3701171875,7621.852973090277
7013.79052734375,7739.48876953125
7943.7099609375,7942.883626302083
6471.7734375,7817.733452690973
6913.55078125,7674.055826822917
7002.03125,7722.2119140625
6262.36328125,8003.920355902777
7751.5322265625,8197.216091579861
7405.763671875,8309.227701822916
8581.6435546875,7833.633246527777
7722.28125,7736.132378472223
9605.103515625,7678.068033854167
6442.0107421875,7727.734809027777
7020.416015625,7631.788465711806
6674.017578125,7638.128634982639
8480.6904296875,7535.424750434027
7072.9990234375,7582.506944444444
7172.99609375,7631.020779079861
7596.3369140625,7742.258734809027
9090.328125,7851.166775173611
8861.97265625,8101.120062934027
7611.8916015625,7823.840169270833
10115.4765625,7447.88134765625
6341.38671875,7761.191514756944
7546.1005859375,8130.749565972223
8609.931640625,8055.5146484375
7502.41796875,7717.919108072917
7657.8701171875,7466.956759982639
6059.642578125,7444.610460069444
7651.9931640625,7838.557779947917
6919.10498046875,8453.770236545139
7715.59765625,8974.416286892361
7181.0771484375,9055.803385416666
11330.212890625,9057.267740885416
8246.326171875,8427.890353732639
7368.0517578125,7853.990071614583
6980.52197265625,7473.462782118056
6877.8974609375,7623.737738715277
7765.70166015625,7880.586697048611
6331.38330078125,7764.179416232639
6829.021484375,7587.490017361111
6871.89013671875,7538.416883680556
6110.56640625,7789.929958767361
7606.970703125,8011.979763454861
7271.990234375,8137.874348958333
8457.79296875,7672.196994357639
7527.6650390625,7567.200846354167
9401.6494140625,7526.815049913194
6288.5,7622.636881510417
6886.97265625,7518.578125
6545.11572265625,7538.937825520833
8407.029296875,7405.337999131944
6911.916015625,7400.958767361111
7047.08984375,7469.812771267361
7436.7080078125,7617.9296875
8868.244140625,7745.607964409723
8705.73046875,7984.329047309027
7456.91796875,7660.259657118056
9944.734375,7286.087510850694
6200.55029296875,7710.881618923611
7421.2255859375,8141.365993923611
8460.4873046875,8063.525987413194
7322.46630859375,7651.581814236111
7549.27099609375,7341.746039496527
5941.77734375,7315.647189670139
7479.0654296875,7752.063368055556
6849.96142578125,8399.183322482639
7551.48779296875,8905.054470486111
7020.849609375,8943.848741319445
11169.4853515625,8943.528157552084
8109.34765625,8303.630805121527
7208.65966796875,7743.549424913194
6844.1181640625,7351.927897135417
6771.177734375,7509.423394097223
7592.87890625,7786.758626302083
6201.7197265625,7686.388997395833
6741.8173828125,7507.483452690973
6759.951171875,7393.479220920139
5973.79541015625,7604.326063368056
7473.3671875,7831.883463541667
7141.58349609375,7989.616373697917
8337.9892578125,7546.431966145833
7348.4140625,7436.106499565973
9212.8203125,7385.756673177083
6146.67333984375,7494.288899739583
6748.939453125,7400.639214409723
6434.54638671875,7435.073079427083
8327.494140625,7291.800130208333
6763.2685546875,7232.725965711806
6931.10546875,7287.915364583333
7292.74755859375,7450.439615885417
8670.4482421875,7608.454698350694
8562.802734375,7885.302137586806
7305.5361328125,7568.244032118056
9765.44921875,7150.887912326389
6071.271484375,7544.198459201389
7289.99609375,7986.354437934027
8302.95703125,7949.025173611111
7154.5458984375,7557.0830078125
7441.3037109375,7234.4521484375
5825.24267578125,7181.171223958333
7333.3369140625,7583.963541666667
6787.9228515625,8246.180013020834
7384.1484375,8803.181966145834
6871.15234375,8883.717827690973
11025.908203125,8937.678982204861
7973.7763671875,8270.265407986111
7063.6220703125,7666.073947482639
6726.29345703125,7234.218098958333
6664.23974609375,7414.473198784723
7428.9912109375,7726.098415798611
6086.458984375,7631.195963541667
6670.06591796875,7442.017469618056
6651.43310546875,7270.264973958333
5841.42724609375,7451.402886284723
7352.10009765625,7691.216254340277
7019.51220703125,7871.639268663194
8228.9267578125,7434.733072916667
7182.03515625,7306.171712239583
9035.67578125,7256.297417534723
6019.54541015625,7386.337782118056
6624.1279296875,7296.077582465277
6335.96630859375,7347.437554253473
8253.4609375,7193.951822916667
6626.28076171875,7083.769748263889
6814.630859375,7140.258626302083
7154.013671875,7317.033637152777
8485.8623046875,7486.179796006944
8427.361328125,7759.8125
7166.306640625,7443.810601128473
9605.79296875,7026.861870659723
5951.927734375,7414.485188802083
7170.96044921875,7841.047309027777
8150.2412109375,7814.446994357639
6992.76806640625,7432.852701822917
7334.3798828125,7115.138997395833
5712.8701171875,7062.3154296875
7192.994140625,7448.294976128473
6726.578125,8080.396050347223
7230.19677734375,8610.208984375
6733.1875,8710.458604600695
10873.462890625,8816.373480902777
7847.88671875,8157.259494357639
6924.2021484375,7570.873860677083
6614.623046875,7120.319064670139
6566.1845703125,7289.148274739583
7275.49169921875,7603.701280381944
5956.0966796875,7535.676595052083
6596.2265625,7373.443088107639
6548.357421875,7162.19091796875
5721.15380859375,7270.576171875
7233.2783203125,7468.785590277777
6904.6298828125,7645.28173828125
8112.07177734375,7293.096354166667
7027.591796875,7193.098253038194
8875.568359375,7141.190321180556
5904.85302734375,7267.285319010417
6499.626953125,7191.220323350694
6257.302734375,7250.038357204861
8172.5654296875,7115.04052734375
6500.470703125,6964.506890190973
6697.771484375,6995.536566840277
7023.041015625,7149.670952690973
8326.1484375,7310.350965711806
8293.41796875,7550.177408854167
7026.0732421875,7282.684787326389
9451.779296875,6923.55615234375
5846.36962890625,7207.991861979167
7050.416015625,7549.869900173611
7989.03271484375,7542.108289930556
6823.57763671875,7248.857855902777
7218.5068359375,6999.770670572917
5599.02783203125,6949.646213107639
7066.2275390625,7236.591145833333
6670.6484375,7747.749565972223
7093.52880859375,8257.824110243055
6601.8447265625,8493.75732421875
10713.060546875,8739.653537326389
7747.82421875,8177.212293836806
6801.1689453125,7600.826063368056
6531.94921875,7010.312174479167
6465.49853515625,7128.969401041667
7121.62548828125,7463.04443359375
5844.60986328125,7466.479383680556
6540.89111328125,7351.573133680556
6455.1171875,7080.567816840277
5603.0634765625,7123.730251736111
7125.6142578125,7311.276421440973
6808.0166015625,7533.4208984375
8012.50830078125,7237.56298828125
6877.57421875,7143.646647135417
8727.45703125,7031.643880208333
5804.20361328125,7102.552842881944
6383.328125,7057.622395833333
6181.744140625,7146.161512586806
8102.544921875,7042.769639756944
6387.453125,6845.859754774306
6590.7744140625,6852.228841145833
6897.5537109375,7003.611002604167
8171.99853515625,7200.312065972223
8165.15234375,7509.001193576389
6897.46533203125,7257.585720486111
9298.205078125,6835.021213107639
5762.6533203125,7023.1494140625
6942.61962890625,7341.547526041667
7840.51123046875,7365.344672309027
6676.82275390625,7119.0302734375
7129.38671875,6891.902940538194
5489.626953125,6842.479112413194
6948.91259765625,7094.527072482639
6614.13232421875,7579.465603298611
6960.04296875,8100.48779296875
6468.87451171875,8361.610026041666
10557.8134765625,8662.118543836805
7645.58740234375,8124.632107204861
6680.896484375,7545.650065104167
6452.8837890625,6911.215928819444
6371.25732421875,7016.574381510417
6976.2509765625,7345.7646484375
5723.21142578125,7381.893012152777
6469.6396484375,7311.719997829861
6364.12890625,6994.384928385417
5496.16015625,6965.023166232639
7024.126953125,7091.912977430556
6705.7607421875,7276.034125434027
7900.3154296875,7042.679361979167
6745.798828125,6984.794704861111
8580.4765625,6906.935601128473
5698.2470703125,6988.051432291667
6269.6494140625,6945.315212673611
6092.7578125,7051.312825520833
8017.044921875,6964.307942708333
6266.6181640625,6742.927788628473
6486.36328125,6734.112413194444
6783.4306640625,6883.873969184027
8016.337890625,7099.244357638889
8025.8505859375,7434.272894965277
6786.751953125,7189.357313368056
9150.21484375,6748.704047309027
5667.228515625,6906.125108506944
6845.1328125,7222.130045572917
7706.2021484375,7256.479817708333
6539.1015625,7015.837944878473
7042.13623046875,6791.885850694444
5381.49365234375,6744.326714409723
6829.7138671875,7001.872721354167
6556.994140625,7487.44970703125
6830.8369140625,8015.112141927083
6347.58984375,8300.307671440973
10423.94921875,8631.918185763889
7533.9462890625,8087.956488715277
6560.8759765625,7488.06884765625
6370.7724609375,6820.248263888889
6262.7607421875,6921.129557291667
6840.76318359375,7241.2919921875
5627.6552734375,7295.589680989583
6417.908203125,7260.266167534723
6255.70751953125,6926.993598090277
5387.283203125,6844.499240451389
6930.79833984375,6921.147298177083
6619.9462890625,7073.715277777777
7796.0400390625,6895.976291232639
6614.66552734375,6858.151475694444
8438.0302734375,6797.611002604167
5600.92822265625,6883.179416232639
6166.85546875,6842.92626953125
6019.05615234375,6935.244249131944
7942.3916015625,6867.294867621527
6157.18310546875,6641.678493923611
6393.3564453125,6622.158799913194
6672.5986328125,6745.293565538194
7871.6875,6935.451171875
7902.34521484375,7250.944769965277
6676.7919921875,7070.27197265625
9009.078125,6662.18310546875
5577.92578125,6777.627658420139
6748.2939453125,7051.422797309027
7581.95263671875,7086.437879774306
6405.9326171875,6877.988226996527
6958.65380859375,6687.746690538194
5277.888671875,6652.422309027777
6712.85302734375,6906.953233506944
6504.611328125,7366.176378038194
6707.2890625,7860.992784288194
6221.5869140625,8139.172905815973
10282.6904296875,8506.296440972223
7438.47900390625,8012.826768663194
6445.6572265625,7428.263346354167
6302.23876953125,6733.463107638889
6161.4501953125,6824.751736111111
6703.7353515625,7146.828504774306
5543.85546875,7211.319173177083
6363.0703125,7186.087944878473
6152.611328125,6850.624837239583
5283.26123046875,6758.265516493056
6851.005859375,6821.965603298611
6537.7490234375,6954.596245659723
7702.6845703125,6788.977918836806
6487.1435546875,6757.486056857639
8294.578125,6701.3974609375
5506.2333984375,6785.690863715277
6068.53271484375,6746.537217881944
5949.3115234375,6834.219889322917
7861.49072265625,6777.20361328125
6063.384765625,6549.792209201389
6303.32421875,6525.089898003473
6565.9755859375,6632.837293836806
7730.755859375,6817.433973524306
7780.896484375,7127.252495659723
6588.26806640625,6966.264105902777
8879.970703125,6580.133951822917
5492.7099609375,6664.062065972223
6655.43212890625,6915.9921875
7461.1572265625,6954.2626953125
6283.14794921875,6763.537163628473
6873.376953125,6592.561957465277
5177.93603515625,6561.475314670139
6601.017578125,6814.353081597223
6456.6357421875,7250.153754340277
6606.33984375,7716.295138888889
6102.2705078125,8035.53759765625
10143.173828125,8452.748046875
7350.224609375,7959.534125434027
6344.9833984375,7349.317491319444
6248.7265625,6637.961642795139
6076.14453125,6763.483723958333
6574.34375,7126.007649739583
5469.77734375,7196.170193142361
6309.130859375,7162.516004774306
6059.2109375,6774.499240451389
5195.77734375,6658.986979166667
6777.7373046875,6720.860677083333
6453.0380859375,6845.885308159723
7597.14111328125,6686.529405381944
6372.57177734375,6653.467122395833
8161.93017578125,6615.935438368056
5415.50341796875,6744.592719184027
5981.68896484375,6711.417371961806
5867.611328125,6806.249728732639
7798.3779296875,6725.648654513889
5981.3818359375,6472.335177951389
6224.7255859375,6452.044379340277
6463.15234375,6574.9580078125
7601.7783203125,6781.111924913194
7660.7568359375,7100.273708767361
6507.82421875,6912.221625434027
8761.296875,6512.904676649306
5409.7060546875,6566.772406684027
6582.0625,6806.787923177083
7348.08837890625,6854.210883246527
6171.2841796875,6673.245388454861
6788.6767578125,6508.571885850694
5084.9150390625,6480.189995659723
6491.75732421875,6743.440972222223
6401.3125,7195.971571180556
6491.8330078125,7679.598253038194
5990.25634765625,8014.701226128473
10020.5791015625,8386.3603515625
7253.5537109375,7853.85986328125
6228.4580078125,7250.1220703125
6165.10498046875,6557.506781684027
5976.69384765625,6685.7333984375
6452.2919921875,7051.716471354167
5386.8388671875,7108.34814453125
6253.275390625,7070.638563368056
5970.70361328125,6685.264919704861
5106.1669921875,6558.454427083333
6697.6748046875,6606.434136284723
6375.6142578125,6717.159288194444
7496.67626953125,6573.785210503473
6262.615234375,6550.738661024306
8041.34033203125,6518.516981336806
5321.01220703125,6648.596516927083
5892.7109375,6614.244900173611
5797.3193359375,6697.362630208333
7734.7236328125,6619.904188368056
5903.00927734375,6382.135579427083
6148.99658203125,6376.617024739583
6363.4560546875,6521.620496961806
7478.642578125,6741.791558159723
7550.1865234375,7065.416232638889
6428.77099609375,6854.389105902777
8635.9677734375,6437.627983940973
5335.0126953125,6486.478786892361
6499.8017578125,6728.285536024306
7244.47607421875,6777.365288628473
6057.41162109375,6590.61279296875
6727.0380859375,6432.2470703125
4992.53662109375,6417.039767795139
6390.755859375,6711.369194878473
6356.54931640625,7168.824652777777
6387.11328125,7644.929253472223
5880.59423828125,7945.000271267361
9871.5322265625,8287.44091796875
7186.66455078125,7729.247124565973
6125.10107421875,7122.663411458333
6112.2275390625,6470.355902777777
5899.46240234375,6654.641221788194
6338.7587890625,7050.952365451389
5322.36328125,7096.519802517361
6200.19775390625,7046.383843315973
5902.591796875,6615.383192274306
5023.82275390625,6465.436794704861
6621.4619140625,6512.988389756944
6300.673828125,6627.07666015625
7423.9765625,6488.730685763889
6162.2001953125,6459.413953993056
7932.2568359375,6441.028049045139
5233.6015625,6620.028591579861
5807.9560546875,6603.283311631944
5738.919921875,6697.767632378473
7671.623046875,6604.918511284723
5841.572265625,6313.694607204861
6066.2080078125,6290.248046875
6276.04296875,6437.4130859375
7372.08984375,6678.077853732639
7450.0615234375,7013.95068359375
6351.40576171875,6814.797960069444
8545.8212890625,6381.710015190973
5258.78515625,6366.500108506944
6425.0419921875,6574.876410590277
7135.42529296875,6634.04638671875
5952.2578125,6478.009982638889
6655.27734375,6339.555121527777
4910.044921875,6325.842393663194
6292.4365234375,6597.46435546875
6311.0478515625,7027.622287326389
6277.5703125,7490.035210503473
5788.86572265625,7783.140028211806
9748.625,8128.66357421875
7117.546875,7583.571451822917
6026.6123046875,6996.583930121527
6042.951171875,6383.361382378473
5830.818359375,6602.708062065973
6231.9326171875,7012.83740234375
5252.482421875,7035.332085503473
6147.48291015625,6976.865559895833
5842.14599609375,6542.738986545139
4953.8955078125,6388.5341796875
6551.21337890625,6438.8359375
6234.22900390625,6549.160101996527
7355.65185546875,6412.966091579861
6065.541015625,6382.164496527777
7819.95849609375,6365.94384765625
5155.67919921875,6538.864908854167
5724.80810546875,6520.720160590277
5687.7470703125,6604.437717013889
7599.5791015625,6515.053548177083
5771.9345703125,6241.272406684027
5993.34033203125,6226.051161024306
6194.287109375,6377.316243489583
7266.796875,6614.324815538194
7347.0068359375,6936.515462239583
6278.4306640625,6745.142252604167
8440.6884765625,6320.007486979167
5192.529296875,6282.293294270833
6348.73681640625,6474.744194878473
7034.21875,6536.698676215277
5858.3203125,6391.294216579861
6586.998046875,6264.275770399306
4826.0947265625,6249.927517361111
6199.8095703125,6511.813042534723
6263.50390625,6922.310167100694
6177.7294921875,7365.138780381944
5699.77392578125,7653.688585069444
9620.203125,7996.886284722223
7053.98388671875,7455.328016493056
5935.5029296875,6901.487141927083
5980.03955078125,6295.680501302083
5763.98193359375,6514.969672309027
6132.9423828125,6916.476888020833
5180.171875,6935.971571180556
6097.2734375,6880.529893663194
5775.56689453125,6447.603298611111
4882.6162109375,6307.928819444444
6486.447265625,6372.720269097223
6154.1044921875,6495.204318576389
7292.76611328125,6350.059733072917
5968.4384765625,6306.099446614583
7712.57177734375,6296.837619357639
5074.19091796875,6499.964518229167
5658.27685546875,6480.578233506944
5630.81298828125,6554.752061631944
7543.44873046875,6447.956325954861
5705.015625,6171.870171440973
5926.2685546875,6175.203667534723
6114.0087890625,6353.414225260417
7168.4580078125,6598.950358072917
7251.7099609375,6906.431749131944
6215.353515625,6672.094455295139
8341.498046875,6238.76220703125
5124.0498046875,6236.845486111111
6283.8544921875,6443.426486545139
6945.7646484375,6509.466742621527
5769.76708984375,6355.000325520833
6533.3779296875,6206.691460503473
4749.98828125,6181.847547743056
6117.78857421875,6454.945638020833
6215.18994140625,6897.673936631944
6083.341796875,7376.029405381944
5616.5791015625,7695.070638020833
9513.2705078125,8092.067545572917
6990.9736328125,7518.925944010417
5851.0947265625,6901.844401041667
5925.4365234375,6218.712076822917
5694.7890625,6443.974066840277
6046.6005859375,6871.457953559027
5118.62890625,6905.540147569444
6052.1865234375,6850.464572482639
5720.546875,6389.096082899306
4813.26953125,6233.759006076389
6422.0615234375,6305.216417100694
6085.5458984375,6447.385904947917
7236.013671875,6303.069552951389
5873.767578125,6247.514702690973
7616.0419921875,6219.521430121527
4997.7978515625,6420.821397569444
5585.498046875,6413.896267361111
5580.53125,6497.796495225694
7486.84619140625,6402.859971788194
5647.4091796875,6108.673936631944
5860.458984375,6105.513997395833
6039.9443359375,6280.892632378473
7078.64013671875,6535.017632378473
7167.548828125,6848.673122829861
6152.7666015625,6614.111979166667
8256.4765625,6178.474826388889
5058.12939453125,6161.630588107639
6210.5654296875,6363.122721354167
6854.9921875,6431.928873697917
5684.5107421875,6293.526746961806
6478.2431640625,6144.426703559027
4675.8662109375,6114.807183159723
6043.0771484375,6374.606336805556
6171.38037109375,6808.204372829861
5986.08935546875,7283.006076388889
5533.2001953125,7607.555447048611
9404.1328125,7988.090494791667
6929.6064453125,7399.988823784723
5761.716796875,6772.396321614583
5858.0625,6151.598741319444
5634.1123046875,6413.802137586806
5970.08984375,6818.551052517361
5058.16845703125,6811.707628038194
6006.14453125,6724.854871961806
5651.21728515625,6285.439181857639
4742.0712890625,6171.74658203125
6357.1455078125,6266.408799913194
6021.5537109375,6393.833279079861
7175.884765625,6232.793131510417
5788.4208984375,6174.266276041667
7525.39453125,6168.998480902777
4916.1455078125,6400.603895399306
5521.271484375,6382.767469618056
5535.60400390625,6446.213270399306
7429.5205078125,6327.528157552083
5591.5390625,6045.75537109375
5799.43994140625,6062.106608072917
5970.93505859375,6258.880750868056
6992.73681640625,6516.472276475694
7080.3271484375,6817.404568142361
6102.2119140625,6554.707845052083
8167.0595703125,6106.937337239583
4989.599609375,6112.272677951389
6135.3837890625,6320.197048611111
6770.7548828125,6381.325792100694
5600.54296875,6229.458116319444
6424.4775390625,6074.337348090277
4598.921875,6050.497233072917
5969.2998046875,6335.122667100694
6127.2890625,6774.817165798611
5899.7607421875,7246.243489583333
5459.998046875,7543.111870659723
9290.73046875,7863.980088975694
6871.47021484375,7243.880533854167
5677.7666015625,6636.474555121527
5788.224609375,6083.283148871527
5573.25390625,6390.768120659723
5893.4638671875,6805.340006510417
4996.85009765625,6772.367513020833
5951.201171875,6646.30419921875
5589.2041015625,6206.993109809027
4684.6982421875,6108.878472222223
6295.8857421875,6219.682345920139
5964.193359375,6356.295572916667
7116.1875,6182.990776909723
5706.2568359375,6111.595377604167
7439.64794921875,6103.850423177083
4844.40478515625,6355.641004774306
5460.1640625,6346.258897569444
5488.76318359375,6397.83447265625
7379.06591796875,6262.770887586806
5537.2919921875,5979.315321180556
5742.115234375,6014.923828125
5897.9716796875,6246.978352864583
6908.16552734375,6538.375054253473
6991.6796875,6855.366427951389
6046.365234375,6557.681749131944
8087.533203125,6060.370225694444
